CASEID,HELPFUL,FAIR,TRUST,YEAR,AGE,SEX,RACE,HISPANIC,EDUC,DEGREE,MARITAL
 7862,0,0,0,1977,39,2,2, 0,12,1,1
 7863,0,0,0,1977,41,1,2, 0, 9,1,3
 7864,0,0,0,1977,29,2,2, 0,12,1,4
 7865,0,0,0,1977,37,2,2, 0,15,1,1
 7866,0,0,0,1977,75,2,1, 0, 8,1,2
 7867,0,0,0,1977,59,2,1, 0,16,3,1
 7868,0,0,0,1977,69,2,1, 0, 5,0,2
 7869,0,0,0,1977,54,1,1, 0,20,4,1
 7870,0,0,0,1977,72,2,1, 0,10,0,1
 7871,0,0,0,1977,80,2,1, 0,18,4,3
 7872,0,0,0,1977,40,1,1, 0,18,4,5
 7873,0,0,0,1977,77,1,1, 0,16,4,1
 7874,0,0,0,1977,48,1,1, 0,12,1,1
 7875,0,0,0,1977,77,2,1, 0,14,1,2
 7876,0,0,0,1977,22,2,2, 0,13,1,1
 7877,0,0,0,1977,57,2,1, 0,12,1,1
 7878,0,0,0,1977,23,2,1, 0,14,1,1
 7879,0,0,0,1977,30,1,1, 0,16,0,1
 7880,0,0,0,1977,28,2,2, 0,13,1,1
 7881,0,0,0,1977,59,2,1, 0,11,1,1
 7882,0,0,0,1977,24,2,1, 0,16,3,1
 7883,0,0,0,1977,19,2,1, 0,15,1,5
 7884,0,0,0,1977,27,1,1, 0,16,1,5
 7885,0,0,0,1977,22,2,2, 0,13,1,5
 7886,0,0,0,1977,49,1,2, 0,10,0,1
 7887,0,0,0,1977,37,2,2, 0,13,1,5
 7888,0,0,0,1977,19,2,2, 0,11,0,1
 7889,0,0,0,1977,43,2,2, 0, 6,0,5
 7890,0,0,0,1977,36,2,2, 0,12,1,2
 7891,0,0,0,1977,40,2,1, 0,12,1,1
 7892,0,0,0,1977,37,2,1, 0,12,1,1
 7893,0,0,0,1977,55,1,3, 0,12,1,1
 7894,0,0,0,1977,68,2,1, 0, 8,0,1
 7895,0,0,0,1977,21,2,1, 0,12,1,1
 7896,0,0,0,1977,36,2,1, 0,14,1,1
 7897,0,0,0,1977,56,2,1, 0,13,1,1
 7898,0,0,0,1977,20,1,1, 0,14,2,5
 7899,0,0,0,1977,63,1,1, 0,10,9,1
 7900,0,0,0,1977,35,2,1, 0,12,1,1
 7901,0,0,0,1977,51,2,1, 0,12,1,1
 7902,0,0,0,1977,35,1,1, 0,12,1,1
 7903,0,0,0,1977,42,2,1, 0, 6,0,1
 7904,0,0,0,1977,20,2,2, 0,13,1,5
 7905,0,0,0,1977,63,2,1, 0,10,0,1
 7906,0,0,0,1977,45,2,1, 0,12,1,1
 7907,0,0,0,1977,27,2,1, 0,12,1,1
 7908,0,0,0,1977,26,2,1, 0,12,1,1
 7909,0,0,0,1977,39,2,1, 0,12,1,1
 7910,0,0,0,1977,33,1,1, 0,16,3,1
 7911,0,0,0,1977,26,2,1, 0,12,1,1
 7912,0,0,0,1977,37,2,1, 0,10,0,1
 7913,0,0,0,1977,42,2,1, 0,12,1,1
 7914,0,0,0,1977,62,2,1, 0,12,1,1
 7915,0,0,0,1977,55,1,1, 0,16,3,1
 7916,0,0,0,1977,39,2,1, 0,12,1,1
 7917,0,0,0,1977,42,2,1, 0,12,1,3
 7918,0,0,0,1977,75,2,1, 0, 9,0,1
 7919,0,0,0,1977,54,2,1, 0,14,0,3
 7920,0,0,0,1977,73,2,1, 0, 7,0,1
 7921,0,0,0,1977,36,2,1, 0,13,1,4
 7922,0,0,0,1977,74,1,1, 0,18,4,1
 7923,0,0,0,1977,72,2,1, 0, 9,0,1
 7924,0,0,0,1977,44,1,1, 0, 9,0,1
 7925,0,0,0,1977,19,2,1, 0,12,1,1
 7926,0,0,0,1977,23,2,1, 0, 7,0,1
 7927,0,0,0,1977,31,2,2, 0, 6,0,4
 7928,0,0,0,1977,54,2,1, 0, 6,0,4
 7929,0,0,0,1977,30,2,1, 0, 9,0,1
 7930,0,0,0,1977,22,1,1, 0, 9,0,1
 7931,0,0,0,1977,42,2,1, 0,16,3,1
 7932,0,0,0,1977,29,1,1, 0, 9,0,4
 7933,0,0,0,1977,38,1,1, 0, 9,0,1
 7934,0,0,0,1977,32,2,1, 0,12,1,2
 7935,0,0,0,1977,36,2,1, 0,12,1,1
 7936,0,0,0,1977,21,1,1, 0,10,1,5
 7937,0,0,0,1977,53,1,1, 0,12,1,1
 7938,0,0,0,1977,53,1,1, 0,12,1,1
 7939,0,0,0,1977,39,1,1, 0,12,1,1
 7940,0,0,0,1977,37,1,2, 0,14,1,3
 7941,0,0,0,1977,36,1,2, 0,11,0,1
 7942,0,0,0,1977,58,2,2, 0,12,1,1
 7943,0,0,0,1977,56,2,2, 0, 9,0,4
 7944,0,0,0,1977,29,2,2, 0,10,0,5
 7945,0,0,0,1977,26,1,2, 0,12,0,1
 7946,0,0,0,1977,99,1,2, 0,14,1,4
 7947,0,0,0,1977,59,1,1, 0, 8,0,1
 7948,0,0,0,1977,57,1,1, 0,12,1,5
 7949,0,0,0,1977,21,2,1, 0,11,0,1
 7950,0,0,0,1977,74,2,1, 0, 7,0,2
 7951,0,0,0,1977,36,2,1, 0,12,1,1
 7952,0,0,0,1977,30,2,1, 0,11,0,3
 7953,0,0,0,1977,19,1,1, 0,12,1,5
 7954,0,0,0,1977,62,2,1, 0,12,1,2
 7955,0,0,0,1977,26,1,1, 0,13,1,1
 7956,0,0,0,1977,26,2,1, 0,12,1,2
 7957,0,0,0,1977,23,1,1, 0,14,1,5
 7958,0,0,0,1977,28,2,2, 0,14,1,4
 7959,0,0,0,1977,23,2,2, 0,99,9,1
 7960,0,0,0,1977,30,2,2, 0,10,0,3
 7961,0,0,0,1977,27,2,2, 0,10,1,5
 7962,0,0,0,1977,26,2,2, 0,12,1,4
 7963,0,0,0,1977,22,2,2, 0,14,1,5
 7964,0,0,0,1977,25,1,2, 0,13,0,5
 7965,0,0,0,1977,26,2,2, 0,12,1,4
 7966,0,0,0,1977,31,1,1, 0,17,1,5
 7967,0,0,0,1977,52,2,1, 0,12,1,3
 7968,0,0,0,1977,75,1,1, 0,20,4,1
 7969,0,0,0,1977,31,2,1, 0,14,1,1
 7970,0,0,0,1977,75,1,1, 0,11,0,2
 7971,0,0,0,1977,63,1,1, 0,15,3,1
 7972,0,0,0,1977,76,2,1, 0,12,1,2
 7973,0,0,0,1977,69,2,2, 0, 3,0,1
 7974,0,0,0,1977,63,1,1, 0,12,1,1
 7975,0,0,0,1977,52,1,1, 0,16,3,1
 7976,0,0,0,1977,71,1,1, 0, 4,0,2
 7977,0,0,0,1977,58,1,1, 0, 4,0,1
 7978,0,0,0,1977,48,2,1, 0, 8,0,2
 7979,0,0,0,1977,54,2,1, 0,12,1,1
 7980,0,0,0,1977,23,2,2, 0,12,1,1
 7981,0,0,0,1977,45,1,1, 0,12,1,1
 7982,0,0,0,1977,37,1,1, 0,17,4,1
 7983,0,0,0,1977,23,2,1, 0,16,3,5
 7984,0,0,0,1977,37,1,1, 0,18,3,1
 7985,0,0,0,1977,35,2,1, 0,12,1,1
 7986,0,0,0,1977,49,2,1, 0,12,1,1
 7987,0,0,0,1977,41,2,1, 0,18,3,1
 7988,0,0,0,1977,48,1,1, 0,12,1,1
 7989,0,0,0,1977,58,2,1, 0, 8,0,2
 7990,0,0,0,1977,25,2,1, 0,12,1,1
 7991,0,0,0,1977,42,1,1, 0,10,1,1
 7992,0,0,0,1977,33,2,1, 0,15,3,1
 7993,0,0,0,1977,41,2,2, 0,12,1,1
 7994,0,0,0,1977,33,1,1, 0,12,1,1
 7995,0,0,0,1977,29,2,1, 0,13,1,1
 7996,0,0,0,1977,34,1,2, 0,12,1,1
 7997,0,0,0,1977,32,2,1, 0,16,3,1
 7998,0,0,0,1977,38,2,1, 0,16,3,1
 7999,0,0,0,1977,38,2,1, 0,15,3,1
 8000,0,0,0,1977,47,2,1, 0,12,1,1
 8001,0,0,0,1977,54,1,1, 0,13,1,3
 8002,0,0,0,1977,25,2,1, 0,12,1,5
 8003,0,0,0,1977,35,2,1, 0,12,1,1
 8004,0,0,0,1977,30,2,1, 0,12,1,5
 8005,0,0,0,1977,21,2,1, 0,12,1,5
 8006,0,0,0,1977,45,1,3, 0,15,1,1
 8007,0,0,0,1977,60,2,1, 0,12,0,1
 8008,0,0,0,1977,72,1,1, 0, 7,0,2
 8009,0,0,0,1977,28,1,1, 0,11,0,1
 8010,0,0,0,1977,54,1,1, 0,12,1,1
 8011,0,0,0,1977,53,2,1, 0,11,0,1
 8012,0,0,0,1977,50,1,1, 0,14,1,1
 8013,0,0,0,1977,48,2,1, 0,12,1,1
 8014,0,0,0,1977,46,2,1, 0,12,0,1
 8015,0,0,0,1977,55,2,1, 0,11,1,1
 8016,0,0,0,1977,49,2,1, 0,12,1,1
 8017,0,0,0,1977,24,1,1, 0,13,1,5
 8018,0,0,0,1977,36,2,1, 0,12,1,1
 8019,0,0,0,1977,34,2,1, 0,14,1,1
 8020,0,0,0,1977,52,2,1, 0,13,1,2
 8021,0,0,0,1977,46,1,1, 0,12,1,4
 8022,0,0,0,1977,33,1,1, 0,12,1,3
 8023,0,0,0,1977,50,1,3, 0,16,3,1
 8024,0,0,0,1977,32,1,1, 0,14,1,1
 8025,0,0,0,1977,33,2,1, 0,12,1,1
 8026,0,0,0,1977,61,2,1, 0,12,1,1
 8027,0,0,0,1977,23,2,1, 0,12,1,1
 8028,0,0,0,1977,46,1,1, 0,12,1,4
 8029,0,0,0,1977,39,1,1, 0,12,1,3
 8030,0,0,0,1977,22,2,1, 0,14,1,4
 8031,0,0,0,1977,42,1,1, 0,13,1,1
 8032,0,0,0,1977,37,1,1, 0,18,4,4
 8033,0,0,0,1977,29,1,1, 0,14,1,1
 8034,0,0,0,1977,42,2,1, 0,12,1,1
 8035,0,0,0,1977,30,1,1, 0,14,1,1
 8036,0,0,0,1977,42,2,1, 0,10,0,1
 8037,0,0,0,1977,45,1,2, 0,12,1,1
 8038,0,0,0,1977,27,1,1, 0,13,1,5
 8039,0,0,0,1977,72,2,1, 0,16,2,3
 8040,0,0,0,1977,19,1,1, 0,11,0,5
 8041,0,0,0,1977,54,2,1, 0,12,1,1
 8042,0,0,0,1977,33,1,1, 0,19,4,1
 8043,0,0,0,1977,49,1,1, 0,20,4,3
 8044,0,0,0,1977,25,1,1, 0,14,2,5
 8045,0,0,0,1977,47,2,1, 0,13,1,2
 8046,0,0,0,1977,31,1,1, 0,14,2,1
 8047,0,0,0,1977,28,2,2, 0,14,2,3
 8048,0,0,0,1977,31,2,2, 0,11,0,4
 8049,0,0,0,1977,20,1,2, 0,13,1,5
 8050,0,0,0,1977,34,2,1, 0,12,1,1
 8051,0,0,0,1977,46,2,2, 0,10,0,3
 8052,0,0,0,1977,37,2,2, 0,11,0,1
 8053,0,0,0,1977,53,2,1, 0,16,4,1
 8054,0,0,0,1977,53,2,1, 0,12,1,1
 8055,0,0,0,1977,50,1,1, 0,12,1,2
 8056,0,0,0,1977,87,2,1, 0,11,0,2
 8057,0,0,0,1977,64,1,1, 0, 8,0,1
 8058,0,0,0,1977,39,2,1, 0,13,0,2
 8059,0,0,0,1977,48,2,1, 0,10,0,1
 8060,0,0,0,1977,27,2,1, 0,13,1,5
 8061,0,0,0,1977,37,2,1, 0,12,1,1
 8062,0,0,0,1977,24,1,3, 0,12,1,5
 8063,0,0,0,1977,72,1,1, 0,12,0,2
 8064,0,0,0,1977,49,1,1, 0, 8,0,4
 8065,0,0,0,1977,75,2,2, 0,12,1,2
 8066,0,0,0,1977,50,2,1, 0,10,0,1
 8067,0,0,0,1977,57,1,1, 0,14,1,1
 8068,0,0,0,1977,65,1,1, 0,12,1,1
 8069,0,0,0,1977,43,2,1, 0,12,1,3
 8070,0,0,0,1977,23,2,1, 0,12,1,1
 8071,0,0,0,1977,47,1,1, 0, 8,0,1
 8072,0,0,0,1977,24,2,1, 0,11,0,1
 8073,0,0,0,1977,57,1,1, 0, 8,0,2
 8074,0,0,0,1977,20,1,1, 0,11,0,1
 8075,0,0,0,1977,44,2,1, 0, 8,0,1
 8076,0,0,0,1977,60,2,1, 0,11,0,2
 8077,0,0,0,1977,57,1,1, 0,17,3,1
 8078,0,0,0,1977,85,2,1, 0, 8,0,2
 8079,0,0,0,1977,23,1,1, 0,13,1,1
 8080,0,0,0,1977,40,2,1, 0,11,0,1
 8081,0,0,0,1977,40,2,1, 0,12,1,3
 8082,0,0,0,1977,40,2,1, 0,12,1,3
 8083,0,0,0,1977,52,1,1, 0,15,1,1
 8084,0,0,0,1977,19,2,1, 0,12,1,5
 8085,0,0,0,1977,37,1,1, 0,12,1,1
 8086,0,0,0,1977,70,2,1, 0,16,3,2
 8087,0,0,0,1977,52,1,1, 0,16,3,1
 8088,0,0,0,1977,20,1,1, 0,12,1,5
 8089,0,0,0,1977,74,1,1, 0, 8,0,1
 8090,0,0,0,1977,63,2,1, 0, 7,0,1
 8091,0,0,0,1977,22,2,1, 0,12,1,5
 8092,0,0,0,1977,25,1,1, 0,12,1,1
 8093,0,0,0,1977,24,1,1, 0,13,1,5
 8094,0,0,0,1977,46,2,1, 0,12,1,4
 8095,0,0,0,1977,66,1,1, 0, 8,0,1
 8096,0,0,0,1977,42,2,1, 0,12,1,1
 8097,0,0,0,1977,53,2,1, 0,12,1,1
 8098,0,0,0,1977,25,1,1, 0,12,1,1
 8099,0,0,0,1977,42,2,1, 0,12,1,1
 8100,0,0,0,1977,50,2,1, 0, 7,0,3
 8101,0,0,0,1977,60,1,1, 0,12,1,1
 8102,0,0,0,1977,29,1,1, 0,12,1,5
 8103,0,0,0,1977,34,1,1, 0,17,3,1
 8104,0,0,0,1977,26,2,1, 0,12,1,1
 8105,0,0,0,1977,31,2,1, 0,12,1,1
 8106,0,0,0,1977,22,2,1, 0,12,1,1
 8107,0,0,0,1977,19,2,1, 0,11,0,5
 8108,0,0,0,1977,67,1,1, 0, 8,0,1
 8109,0,0,0,1977,55,1,1, 0, 9,1,1
 8110,0,0,0,1977,66,2,1, 0,12,1,1
 8111,0,0,0,1977,37,1,1, 0,16,3,1
 8112,0,0,0,1977,66,2,1, 0, 8,0,1
 8113,0,0,0,1977,48,1,1, 0,16,3,4
 8114,0,0,0,1977,25,2,1, 0,17,3,5
 8115,0,0,0,1977,78,2,1, 0,14,1,2
 8116,0,0,0,1977,73,2,1, 0, 8,0,1
 8117,0,0,0,1977,62,1,1, 0,12,1,1
 8118,0,0,0,1977,49,2,1, 0,12,1,5
 8119,0,0,0,1977,48,2,1, 0,14,1,1
 8120,0,0,0,1977,56,2,1, 0,12,1,1
 8121,0,0,0,1977,19,1,1, 0,12,1,5
 8122,0,0,0,1977,58,2,1, 0, 9,0,2
 8123,0,0,0,1977,25,2,1, 0,16,3,1
 8124,0,0,0,1977,58,1,1, 0,15,1,1
 8125,0,0,0,1977,34,1,1, 0,11,0,1
 8126,0,0,0,1977,66,1,1, 0, 8,0,1
 8127,0,0,0,1977,22,1,1, 0, 9,0,5
 8128,0,0,0,1977,35,2,1, 0,15,1,3
 8129,0,0,0,1977,24,1,1, 0,14,1,5
 8130,0,0,0,1977,21,2,1, 0,12,1,1
 8131,0,0,0,1977,28,1,1, 0,18,4,1
 8132,0,0,0,1977,30,2,1, 0,16,3,1
 8133,0,0,0,1977,51,1,1, 0,16,3,1
 8134,0,0,0,1977,29,2,1, 0,16,3,1
 8135,0,0,0,1977,55,1,1, 0, 8,0,1
 8136,0,0,0,1977,23,1,1, 0,12,1,3
 8137,0,0,0,1977,34,1,1, 0,12,1,5
 8138,0,0,0,1977,28,2,1, 0,12,1,1
 8139,0,0,0,1977,66,2,1, 0, 8,0,2
 8140,0,0,0,1977,54,1,1, 0,12,1,2
 8141,0,0,0,1977,30,1,1, 0,13,1,1
 8142,0,0,0,1977,41,2,1, 0,14,1,1
 8143,0,0,0,1977,30,1,1, 0,16,3,1
 8144,0,0,0,1977,53,2,1, 0, 9,0,1
 8145,0,0,0,1977,70,1,1, 0, 8,0,5
 8146,0,0,0,1977,33,2,1, 0,12,1,1
 8147,0,0,0,1977,35,2,1, 0,11,1,1
 8148,0,0,0,1977,35,2,1, 0,12,1,1
 8149,0,0,0,1977,48,1,1, 0,10,0,1
 8150,0,0,0,1977,24,2,1, 0,12,1,5
 8151,0,0,0,1977,20,2,1, 0,14,1,5
 8152,0,0,0,1977,46,1,1, 0,12,1,3
 8153,0,0,0,1977,65,2,1, 0, 6,0,4
 8154,0,0,0,1977,63,2,1, 0, 8,0,1
 8155,0,0,0,1977,20,1,1, 0,12,1,5
 8156,0,0,0,1977,26,1,1, 0,16,3,1
 8157,0,0,0,1977,54,1,1, 0,12,1,1
 8158,0,0,0,1977,38,1,1, 0,15,2,5
 8159,0,0,0,1977,26,1,1, 0,16,3,5
 8160,0,0,0,1977,51,1,1, 0,10,0,1
 8161,0,0,0,1977,22,1,1, 0,12,1,1
 8162,0,0,0,1977,24,2,1, 0,10,0,4
 8163,0,0,0,1977,61,1,1, 0,12,1,1
 8164,0,0,0,1977,76,2,1, 0, 7,0,2
 8165,0,0,0,1977,41,2,1, 0,11,0,1
 8166,0,0,0,1977,38,1,1, 0,13,1,1
 8167,0,0,0,1977,76,1,1, 0, 8,0,1
 8168,0,0,0,1977,67,1,1, 0,10,1,1
 8169,0,0,0,1977,49,2,1, 0, 9,0,1
 8170,0,0,0,1977,54,1,1, 0, 9,0,5
 8171,0,0,0,1977,34,1,1, 0,12,1,1
 8172,0,0,0,1977,41,1,2, 0,11,0,1
 8173,0,0,0,1977,63,1,1, 0,16,4,5
 8174,0,0,0,1977,81,1,1, 0, 5,0,2
 8175,0,0,0,1977,43,2,1, 0,98,0,5
 8176,0,0,0,1977,20,1,1, 0,13,1,5
 8177,0,0,0,1977,22,1,1, 0,14,2,5
 8178,0,0,0,1977,56,1,1, 0, 7,0,1
 8179,0,0,0,1977,57,1,2, 0, 9,0,1
 8180,0,0,0,1977,21,1,1, 0, 9,0,1
 8181,0,0,0,1977,37,1,1, 0,19,4,1
 8182,0,0,0,1977,68,1,1, 0, 9,0,1
 8183,0,0,0,1977,51,2,1, 0, 8,0,1
 8184,0,0,0,1977,21,1,1, 0, 7,0,5
 8185,0,0,0,1977,28,2,1, 0, 9,0,1
 8186,0,0,0,1977,23,2,1, 0, 9,0,4
 8187,0,0,0,1977,53,1,1, 0,12,1,1
 8188,0,0,0,1977,61,2,1, 0,14,2,1
 8189,0,0,0,1977,42,1,1, 0,16,3,1
 8190,0,0,0,1977,63,1,1, 0, 9,0,1
 8191,0,0,0,1977,59,2,1, 0,11,1,1
 8192,0,0,0,1977,31,1,1, 0,18,4,2
 8193,0,0,0,1977,34,2,1, 0,15,2,1
 8194,0,0,0,1977,72,2,1, 0,12,0,2
 8195,0,0,0,1977,21,2,1, 0,12,1,1
 8196,0,0,0,1977,71,2,1, 0,15,1,5
 8197,0,0,0,1977,64,2,1, 0,11,1,1
 8198,0,0,0,1977,56,2,1, 0,11,1,1
 8199,0,0,0,1977,76,2,2, 0, 6,0,4
 8200,0,0,0,1977,67,1,2, 0, 3,0,2
 8201,0,0,0,1977,55,2,2, 0, 7,0,1
 8202,0,0,0,1977,65,2,2, 0, 7,0,2
 8203,0,0,0,1977,30,2,2, 0, 8,0,1
 8204,0,0,0,1977,40,2,1, 0,10,0,1
 8205,0,0,0,1977,36,1,1, 0,18,4,4
 8206,0,0,0,1977,73,2,1, 0,12,1,2
 8207,0,0,0,1977,49,1,1, 0,12,1,1
 8208,0,0,0,1977,68,2,1, 0,12,1,2
 8209,0,0,0,1977,23,1,1, 0,16,3,1
 8210,0,0,0,1977,27,2,1, 0,12,1,1
 8211,0,0,0,1977,65,2,2, 0,10,0,1
 8212,0,0,0,1977,49,1,2, 0, 9,0,2
 8213,0,0,0,1977,35,1,2, 0,12,0,1
 8214,0,0,0,1977,26,2,2, 0,11,0,1
 8215,0,0,0,1977,24,2,2, 0,13,1,1
 8216,0,0,0,1977,73,2,1, 0,10,0,2
 8217,0,0,0,1977,33,1,1, 0,20,4,5
 8218,0,0,0,1977,58,2,1, 0,11,1,3
 8219,0,0,0,1977,54,2,1, 0,13,1,1
 8220,0,0,0,1977,54,2,1, 0,12,1,1
 8221,0,0,0,1977,56,1,1, 0,12,1,1
 8222,0,0,0,1977,63,1,1, 0, 8,0,1
 8223,0,0,0,1977,20,2,2, 0,13,1,5
 8224,0,0,0,1977,53,1,2, 0, 5,0,4
 8225,0,0,0,1977,32,2,2, 0,12,1,1
 8226,0,0,0,1977,86,2,2, 0, 5,0,2
 8227,0,0,0,1977,66,2,2, 0, 4,0,2
 8228,0,0,0,1977,88,2,2, 0, 9,0,2
 8229,0,0,0,1977,49,2,1, 0,15,1,2
 8230,0,0,0,1977,22,2,1, 0,12,1,1
 8231,0,0,0,1977,50,2,1, 0,10,0,1
 8232,0,0,0,1977,48,2,1, 0, 7,0,3
 8233,0,0,0,1977,77,1,1, 0, 8,0,1
 8234,0,0,0,1977,74,2,1, 0, 7,0,2
 8235,0,0,0,1977,19,2,1, 0,11,0,5
 8236,0,0,0,1977,23,2,1, 0,12,1,3
 8237,0,0,0,1977,20,1,2, 0,13,1,1
 8238,0,0,0,1977,30,2,1, 0,12,1,4
 8239,0,0,0,1977,26,2,1, 0,13,0,4
 8240,0,0,0,1977,19,2,1, 0,12,1,5
 8241,0,0,0,1977,29,1,1, 0,12,1,5
 8242,0,0,0,1977,30,1,3, 0,14,2,1
 8243,0,0,0,1977,23,2,1, 0,13,1,1
 8244,0,0,0,1977,42,1,1, 0,15,2,1
 8245,0,0,0,1977,28,2,1, 0,12,1,1
 8246,0,0,0,1977,29,1,1, 0,14,1,5
 8247,0,0,0,1977,60,1,1, 0,11,0,1
 8248,0,0,0,1977,20,2,1, 0,12,1,5
 8249,0,0,0,1977,55,2,1, 0,13,1,1
 8250,0,0,0,1977,28,2,1, 0,15,1,5
 8251,0,0,0,1977,25,1,1, 0,12,1,3
 8252,0,0,0,1977,29,1,1, 0,12,1,1
 8253,0,0,0,1977,82,1,1, 0, 5,0,1
 8254,0,0,0,1977,57,2,1, 0,10,0,3
 8255,0,0,0,1977,74,2,1, 0,10,0,1
 8256,0,0,0,1977,18,2,1, 0,11,1,5
 8257,0,0,0,1977,26,1,1, 0,13,1,5
 8258,0,0,0,1977,61,2,1, 0,11,1,1
 8259,0,0,0,1977,66,2,1, 0, 9,1,3
 8260,0,0,0,1977,44,1,1, 0, 6,0,1
 8261,0,0,0,1977,52,1,1, 0, 8,0,1
 8262,0,0,0,1977,56,2,1, 0,10,0,1
 8263,0,0,0,1977,59,2,1, 0,12,1,1
 8264,0,0,0,1977,74,2,1, 0, 9,0,1
 8265,0,0,0,1977,19,1,1, 0,12,1,5
 8266,0,0,0,1977,61,2,1, 0,16,3,2
 8267,0,0,0,1977,62,2,1, 0, 8,0,2
 8268,0,0,0,1977,78,2,1, 0, 8,0,2
 8269,0,0,0,1977,58,1,1, 0,12,1,1
 8270,0,0,0,1977,79,2,1, 0, 8,0,1
 8271,0,0,0,1977,62,1,1, 0,16,4,2
 8272,0,0,0,1977,26,2,1, 0,12,1,1
 8273,0,0,0,1977,40,2,1, 0,10,1,1
 8274,0,0,0,1977,75,2,1, 0,16,3,1
 8275,0,0,0,1977,82,2,1, 0,12,1,2
 8276,0,0,0,1977,53,1,1, 0,12,1,1
 8277,0,0,0,1977,61,2,1, 0,16,3,1
 8278,0,0,0,1977,64,1,1, 0, 8,0,1
 8279,0,0,0,1977,21,2,1, 0,12,1,1
 8280,0,0,0,1977,60,2,1, 0, 8,0,2
 8281,0,0,0,1977,34,1,1, 0,12,1,5
 8282,0,0,0,1977,26,2,1, 0,12,1,1
 8283,0,0,0,1977,21,1,1, 0,12,1,1
 8284,0,0,0,1977,66,2,1, 0, 8,0,1
 8285,0,0,0,1977,44,2,1, 0,12,1,3
 8286,0,0,0,1977,83,2,1, 0, 8,0,2
 8287,0,0,0,1977,73,2,1, 0, 8,0,2
 8288,0,0,0,1977,43,1,1, 0,12,1,1
 8289,0,0,0,1977,36,2,1, 0, 8,0,4
 8290,0,0,0,1977,22,2,1, 0,98,1,1
 8291,0,0,0,1977,74,2,1, 0, 8,0,2
 8292,0,0,0,1977,36,2,1, 0,12,1,1
 8293,0,0,0,1977,39,1,1, 0,12,1,1
 8294,0,0,0,1977,54,1,1, 0,14,1,1
 8295,0,0,0,1977,69,2,1, 0, 6,0,1
 8296,0,0,0,1977,24,1,1, 0,12,1,5
 8297,0,0,0,1977,21,1,1, 0,12,1,5
 8298,0,0,0,1977,81,2,1, 0, 4,0,2
 8299,0,0,0,1977,63,2,1, 0, 8,0,1
 8300,0,0,0,1977,22,2,1, 0, 9,0,5
 8301,0,0,0,1977,71,1,1, 0,15,1,1
 8302,0,0,0,1977,22,1,1, 0,12,1,1
 8303,0,0,0,1977,53,1,1, 0,15,1,1
 8304,0,0,0,1977,45,2,1, 0,10,1,1
 8305,0,0,0,1977,41,1,1, 0, 9,1,1
 8306,0,0,0,1977,58,2,2, 0, 7,0,1
 8307,0,0,0,1977,23,2,1, 0,13,1,1
 8308,0,0,0,1977,56,1,1, 0,12,1,1
 8309,0,0,0,1977,20,2,1, 0,12,1,1
 8310,0,0,0,1977,33,2,1, 0,10,0,1
 8311,0,0,0,1977,77,2,2, 0, 7,0,1
 8312,0,0,0,1977,48,1,1, 0, 4,0,1
 8313,0,0,0,1977,71,1,1, 0, 6,0,1
 8314,0,0,0,1977,71,2,1, 0, 6,0,2
 8315,0,0,0,1977,66,2,1, 0,11,1,2
 8316,0,0,0,1977,36,2,1, 0,16,3,1
 8317,0,0,0,1977,68,2,1, 0, 8,0,2
 8318,0,0,0,1977,25,1,1, 0,12,1,1
 8319,0,0,0,1977,71,2,1, 0,10,0,1
 8320,0,0,0,1977,52,1,1, 0, 8,1,1
 8321,0,0,0,1977,63,2,1, 0,12,1,1
 8322,0,0,0,1977,47,2,1, 0,12,1,1
 8323,0,0,0,1977,74,2,2, 0, 5,0,2
 8324,0,0,0,1977,44,2,2, 0,10,0,4
 8325,0,0,0,1977,25,2,1, 0,16,3,1
 8326,0,0,0,1977,55,2,2, 0, 9,1,1
 8327,0,0,0,1977,26,1,2, 0,12,1,5
 8328,0,0,0,1977,53,1,1, 0,11,1,1
 8329,0,0,0,1977,55,1,1, 0, 0,0,5
 8330,0,0,0,1977,20,2,1, 0,13,1,5
 8331,0,0,0,1977,40,2,1, 0,12,1,1
 8332,0,0,0,1977,54,2,1, 0,12,1,1
 8333,0,0,0,1977,58,1,1, 0, 9,0,3
 8334,0,0,0,1977,22,2,1, 0,15,1,5
 8335,0,0,0,1977,47,1,1, 0,14,1,1
 8336,0,0,0,1977,46,1,1, 0,11,0,1
 8337,0,0,0,1977,61,1,1, 0,12,1,2
 8338,0,0,0,1977,38,2,1, 0,13,1,1
 8339,0,0,0,1977,63,2,1, 0,12,1,2
 8340,0,0,0,1977,60,2,1, 0,12,1,1
 8341,0,0,0,1977,55,2,1, 0,12,1,3
 8342,0,0,0,1977,34,2,1, 0, 5,0,1
 8343,0,0,0,1977,22,1,1, 0,12,0,1
 8344,0,0,0,1977,29,1,1, 0,12,1,5
 8345,0,0,0,1977,56,1,1, 0,12,1,1
 8346,0,0,0,1977,41,2,1, 0,16,3,3
 8347,0,0,0,1977,99,2,1, 0,12,1,2
 8348,0,0,0,1977,34,2,1, 0,16,3,1
 8349,0,0,0,1977,50,2,1, 0, 9,0,1
 8350,0,0,0,1977,31,2,3, 0,17,3,1
 8351,0,0,0,1977,65,2,1, 0,12,1,1
 8352,0,0,0,1977,25,1,1, 0,13,1,5
 8353,0,0,0,1977,58,1,1, 0,16,3,1
 8354,0,0,0,1977,40,2,1, 0,16,3,1
